Item;Referencia;Desc. item;cod_siesa;id_insumo;id_insumo_p;und_negocio;cod_centro
1800;1474;LENTE INTRAOCULAR PANOPTIX+24.50        ;LI-0001336;150;3;U04;200101
1801;1475;LENTE INTRAOCULAR PANOPTIX+25.00        ;LI-0001337;150;3;U04;200101
1802;1476;LENTE INTRAOCULAR PANOPTIX+25.50        ;LI-0001338;150;3;U04;200101
1803;1477;LENTE INTRAOCULAR PANOPTIX+26.00        ;LI-0001339;150;3;U04;200101
1804;1478;LENTE INTRAOCULAR PANOPTIX+26.50        ;LI-0001340;150;3;U04;200101
1805;1479;LENTE INTRAOCULAR PANOPTIX+27.00        ;LI-0001341;150;3;U04;200101
1806;1480;LENTE INTRAOCULAR PANOPTIX+27.50        ;LI-0001342;150;3;U04;200101
1807;1481;LENTE INTRAOCULAR PANOPTIX+28.00        ;LI-0001343;150;3;U04;200101
1808;1482;LENTE INTRAOCULAR PANOPTIX+28.50        ;LI-0001344;150;3;U04;200101
1809;1483;LENTE INTRAOCULAR PANOPTIX+29.00        ;LI-0001345;150;3;U04;200101
1810;1484;LENTE INTRAOCULAR PANOPTIX+29.50        ;LI-0001346;150;3;U04;200101
1811;1485;LENTE INTRAOCULAR PANOPTIX+30.00        ;LI-0001347;150;3;U04;200101
1812;1486;LENTE INTRAOCULAR PANOPTIX+30.50        ;LI-0001348;150;3;U04;200101
1813;1487;LENTE INTRAOCULAR PANOPTIX+31.00        ;LI-0001349;150;3;U04;200101
1814;1488;LENTE INTRAOCULAR PANOPTIX+31.50        ;LI-0001350;150;3;U04;200101
1815;1489;LENTE INTRAOCULAR PANOPTIX+32.00        ;LI-0001351;150;3;U04;200101
1816;1490;LENTE INTRAOCULAR PANOPTIX+32.50        ;LI-0001352;150;3;U04;200101
1817;1491;LENTE INTRAOCULAR PANOPTIX+33.00        ;LI-0001353;150;3;U04;200101
1818;1492;LENTE INTRAOCULAR PANOPTIX+33.50        ;LI-0001354;150;3;U04;200101
1819;1493;LENTE INTRAOCULAR PANOPTIX+34.00        ;LI-0001355;150;3;U04;200101
1820;1494;LENTE INTRAOCULAR PRECIZON TR+16.00     ;LI-0001356;150;3;U04;200101
1821;1495;LENTE INTRAOCULAR PRECIZON TR +16.50    ;LI-0001357;150;3;U04;200101
1822;1496;LENTE INTRAOCULAR PRECIZON TR +17.00    ;LI-0001358;150;3;U04;200101
1823;1497;LENTE INTRAOCULAR PRECIZON TR +17.50    ;LI-0001359;150;3;U04;200101
1824;1498;LENTE INTRAOCULAR PRECIZON TR +18.00    ;LI-0001360;150;3;U04;200101
1825;1499;LENTE INTRAOCULAR PRECIZON TR +18.50    ;LI-0001361;150;3;U04;200101
1826;1500;LENTE INTRAOCULAR PRECIZON TR +19.00    ;LI-0001362;150;3;U04;200101
1827;1501;LENTE INTRAOCULAR PRECIZON TR +19.50    ;LI-0001363;150;3;U04;200101
1828;1502;LENTE INTRAOCULAR PRECIZON TR +20.00    ;LI-0001364;150;3;U04;200101
1829;1503;LENTE INTRAOCULAR PRECIZON TR +20.50    ;LI-0001365;150;3;U04;200101
1830;1504;LENTE INTRAOCULAR PRECIZON TR +21.00    ;LI-0001366;150;3;U04;200101
1831;1505;LENTE INTRAOCULAR PRECIZON TR +21.50    ;LI-0001367;150;3;U04;200101
1832;1506;LENTE INTRAOCULAR PRECIZON TR +22.00    ;LI-0001368;150;3;U04;200101
1833;1507;LENTE INTRAOCULAR PRECIZON TR +22.50    ;LI-0001369;150;3;U04;200101
1834;1508;LENTE INTRAOCULAR PRECIZON TR +23.00    ;LI-0001370;150;3;U04;200101
1835;1509;LENTE INTRAOCULAR PRECIZON TR +23.50    ;LI-0001371;150;3;U04;200101
1836;1510;LENTE INTRAOCULAR PRECIZON TR +24.00    ;LI-0001372;150;3;U04;200101
1837;1511;LENTE INTRAOCULAR PRECIZON TR +24.50    ;LI-0001373;150;3;U04;200101
1838;1512;LENTE INTRAOCULAR PRECIZON TR +25.00    ;LI-0001374;150;3;U04;200101
1839;1513;LENTE INTRAOCULAR PRECIZON TR +25.50    ;LI-0001375;150;3;U04;200101
1840;1514;LENTE INTRAOCULAR PRECIZON TR +26.00    ;LI-0001376;150;3;U04;200101
1841;1515;LENTE INTRAOCULAR PRECIZON TR +26.50    ;LI-0001377;150;3;U04;200101
1842;1516;LENTE INTRAOCULAR PRECIZON TR +27.00    ;LI-0001378;150;3;U04;200101
1843;1517;LENTE INTRAOCULAR PRECIZON TR +27.50    ;LI-0001379;150;3;U04;200101
1844;1518;LENTE INTRAOCULAR PRECIZON TR +28.00    ;LI-0001380;150;3;U04;200101
1845;1519;LENTE INTRAOCULAR PRECIZON TR +28.50    ;LI-0001381;150;3;U04;200101
1846;1520;LENTE INTRAOCULAR PRECIZON TR +29.00    ;LI-0001382;150;3;U04;200101
1847;1521;LENTE INTRAOCULAR PRECIZON TR +29.50    ;LI-0001383;150;3;U04;200101
1848;1522;LENTE INTRAOCULAR PRECIZON TR +30.00    ;LI-0001384;150;3;U04;200101
1951;32;LENTE INTRAOCULAR RIGIDOS               ;LI-0001385;150;3;U04;200101
1952;33;LENTE INTRAOCULAR ACRYFOLD              ;LI-0001386;150;3;U04;200101
1955;1622;LENTES INTRAOCULAR CZ70BD+10.00         ;LI-0001387;150;3;U04;200101
1956;1623;LENTES INTRAOCULAR CZ70BD+10.50         ;LI-0001388;150;3;U04;200101
1957;1624;LENTES INTRAOCULAR CZ70BD+11.00         ;LI-0001389;150;3;U04;200101
1958;1625;LENTES INTRAOCULAR CZ70BD+11.50         ;LI-0001390;150;3;U04;200101
1959;1626;LENTES INTRAOCULAR CZ70BD+12.00         ;LI-0001391;150;3;U04;200101
1960;1627;LENTES INTRAOCULAR CZ70BD+12.50         ;LI-0001392;150;3;U04;200101
1961;1628;LENTES INTRAOCULAR CZ70BD+13.00         ;LI-0001393;150;3;U04;200101
1962;1629;LENTES INTRAOCULAR CZ70BD+13.50         ;LI-0001394;150;3;U04;200101
1963;1630;LENTES INTRAOCULAR CZ70BD+14.00         ;LI-0001395;150;3;U04;200101
1964;1631;LENTES INTRAOCULAR CZ70BD+14.50         ;LI-0001396;150;3;U04;200101
1965;1632;LENTES INTRAOCULAR CZ70BD+15.00         ;LI-0001397;150;3;U04;200101
1966;1633;LENTES INTRAOCULAR CZ70BD+15.50         ;LI-0001398;150;3;U04;200101
1967;1634;LENTES INTRAOCULAR CZ70BD+16.00         ;LI-0001399;150;3;U04;200101
1968;1635;LENTES INTRAOCULAR CZ70BD+16.50         ;LI-0001400;150;3;U04;200101
1969;1636;LENTES INTRAOCULAR CZ70BD+17.00         ;LI-0001401;150;3;U04;200101
1970;1637;LENTES INTRAOCULAR CZ70BD+17.50         ;LI-0001402;150;3;U04;200101
1971;1638;LENTES INTRAOCULAR CZ70BD+18.00         ;LI-0001403;150;3;U04;200101
1972;1639;LENTES INTRAOCULAR CZ70BD+18.50         ;LI-0001404;150;3;U04;200101
1973;1640;LENTES INTRAOCULAR CZ70BD+19.00         ;LI-0001405;150;3;U04;200101
1974;1641;LENTES INTRAOCULAR CZ70BD+19.50         ;LI-0001406;150;3;U04;200101
1975;1642;LENTES INTRAOCULAR CZ70BD+20.00         ;LI-0001407;150;3;U04;200101
1976;1643;LENTES INTRAOCULAR CZ70BD+20.50         ;LI-0001408;150;3;U04;200101
1977;1644;LENTES INTRAOCULAR CZ70BD+21.00         ;LI-0001409;150;3;U04;200101
1978;1645;LENTES INTRAOCULAR CZ70BD+21.50         ;LI-0001410;150;3;U04;200101
1979;1646;LENTES INTRAOCULAR CZ70BD+22.00         ;LI-0001411;150;3;U04;200101
1980;1647;LENTES INTRAOCULAR CZ70BD+22.50         ;LI-0001412;150;3;U04;200101
1981;1648;LENTES INTRAOCULAR CZ70BD+23.00         ;LI-0001413;150;3;U04;200101
1982;1649;LENTES INTRAOCULAR CZ70BD+23.50         ;LI-0001414;150;3;U04;200101
1983;1650;LENTES INTRAOCULAR CZ70BD+24.00         ;LI-0001415;150;3;U04;200101
1984;1651;LENTES INTRAOCULAR CZ70BD+24.50         ;LI-0001416;150;3;U04;200101
1985;1652;LENTES INTRAOCULAR CZ70BD+25.00         ;LI-0001417;150;3;U04;200101
1986;1653;LENTES INTRAOCULAR CZ70BD+25.50         ;LI-0001418;150;3;U04;200101
1987;1654;LENTES INTRAOCULAR CZ70BD+26.00         ;LI-0001419;150;3;U04;200101
1988;1655;LENTES INTRAOCULAR CZ70BD+26.50         ;LI-0001420;150;3;U04;200101
1989;1656;LENTES INTRAOCULAR CZ70BD+27.00         ;LI-0001421;150;3;U04;200101
1990;1657;LENTES INTRAOCULAR CZ70BD+27.50         ;LI-0001422;150;3;U04;200101
1991;1658;LENTES INTRAOCULAR CZ70BD+28.00         ;LI-0001423;150;3;U04;200101
1992;1659;LENTES INTRAOCULAR CZ70BD+28.50         ;LI-0001424;150;3;U04;200101
1993;1660;LENTES INTRAOCULAR CZ70BD+29.00         ;LI-0001425;150;3;U04;200101
1994;1661;LENTES INTRAOCULAR CZ70BD+29.50         ;LI-0001426;150;3;U04;200101
1995;1662;LENTES INTRAOCULAR CZ70BD+30.00         ;LI-0001427;150;3;U04;200101
1996;1663;LENTE INTRAO PANOPTIX TR TFNT20 +6.00   ;LI-0001428;150;3;U04;200101
1997;1664;LENTE INTRAO PANOPTIX TR TFNT20 +6.50   ;LI-0001429;150;3;U04;200101
1998;1665;LENTE INTRAO PANOPTIX TR TFNT20 +7.00   ;LI-0001430;150;3;U04;200101
1999;1666;LENTE INTRAO PANOPTIX TR TFNT20 +7.50   ;LI-0001431;150;3;U04;200101
2000;1667;LENTE INTRAO PANOPTIX TR TFNT20 +8.00   ;LI-0001432;150;3;U04;200101
2001;1668;LENTE INTRAO PANOPTIX TR TFNT20 +8.50   ;LI-0001433;150;3;U04;200101
2002;1669;LENTE INTRAO PANOPTIX TR TFNT20 +9.00   ;LI-0001434;150;3;U04;200101
2003;1670;LENTE INTRAO PANOPTIX TR TFNT20 +9.50   ;LI-0001435;150;3;U04;200101
2004;1671;LENTE INTRAO PANOPTIX TR TFNT20 +10.00  ;LI-0001436;150;3;U04;200101
2005;1672;LENTE INTRAO PANOPTIX TR TFNT20 +10.50  ;LI-0001437;150;3;U04;200101
2006;1673;LENTE INTRAO PANOPTIX TR TFNT20 +11.00  ;LI-0001438;150;3;U04;200101
2007;1674;LENTE INTRAO PANOPTIX TR TFNT20 +11.50  ;LI-0001439;150;3;U04;200101
2008;1675;LENTE INTRAO PANOPTIX TR TFNT20 +12.00  ;LI-0001440;150;3;U04;200101
2009;1676;LENTE INTRAO PANOPTIX TR TFNT20 +12.50  ;LI-0001441;150;3;U04;200101
2010;1677;LENTE INTRAO PANOPTIX TR TFNT20 +13.00  ;LI-0001442;150;3;U04;200101
2011;1678;LENTE INTRAO PANOPTIX TR TFNT20 +13.50  ;LI-0001443;150;3;U04;200101
2012;1679;LENTE INTRAO PANOPTIX TR TFNT20 +14.00  ;LI-0001444;150;3;U04;200101
2013;1680;LENTE INTRAO PANOPTIX TR TFNT20 +14.50  ;LI-0001445;150;3;U04;200101
2014;1681;LENTE INTRAO PANOPTIX TR TFNT20 +15.00  ;LI-0001446;150;3;U04;200101
2015;1682;LENTE INTRAO PANOPTIX TR TFNT20 +15.50  ;LI-0001447;150;3;U04;200101
2016;1683;LENTE INTRAO PANOPTIX TR TFNT20 +16.00  ;LI-0001448;150;3;U04;200101
2017;1684;LENTE INTRAO PANOPTIX TR TFNT20 +16.50  ;LI-0001449;150;3;U04;200101
2018;1685;LENTE INTRAO PANOPTIX TR TFNT20 +17.00  ;LI-0001450;150;3;U04;200101
2019;1686;LENTE INTRAO PANOPTIX TR TFNT20 +17.50  ;LI-0001451;150;3;U04;200101
2020;1687;LENTE INTRAO PANOPTIX TR TFNT20 +18.00  ;LI-0001452;150;3;U04;200101
2021;1688;LENTE INTRAO PANOPTIX TR TFNT20 +18.50  ;LI-0001453;150;3;U04;200101
2022;1689;LENTE INTRAO PANOPTIX TR TFNT20 +19.00  ;LI-0001454;150;3;U04;200101
2023;1690;LENTE INTRAO PANOPTIX TR TFNT20 +19.50  ;LI-0001455;150;3;U04;200101
2024;1691;LENTE INTRAO PANOPTIX TR TFNT20 +20.00  ;LI-0001456;150;3;U04;200101
2025;1692;LENTE INTRAO PANOPTIX TR TFNT20 +20.50  ;LI-0001457;150;3;U04;200101
2026;1693;LENTE INTRAO PANOPTIX TR TFNT20 +21.00  ;LI-0001458;150;3;U04;200101
2027;1694;LENTE INTRAO PANOPTIX TR TFNT20 +21.50  ;LI-0001459;150;3;U04;200101
2028;1695;LENTE INTRAO PANOPTIX TR TFNT20 +22.00  ;LI-0001460;150;3;U04;200101
2029;1696;LENTE INTRAO PANOPTIX TR TFNT20 +22.50  ;LI-0001461;150;3;U04;200101
2030;1697;LENTE INTRAO PANOPTIX TR TFNT20 +23.00  ;LI-0001462;150;3;U04;200101
2031;1698;LENTE INTRAO PANOPTIX TR TFNT20 +23.50  ;LI-0001463;150;3;U04;200101
2032;1699;LENTE INTRAO PANOPTIX TR TFNT20 +24.00  ;LI-0001464;150;3;U04;200101
2033;1700;LENTE INTRAO PANOPTIX TR TFNT20 +24.50  ;LI-0001465;150;3;U04;200101
2034;1701;LENTE INTRAO PANOPTIX TR TFNT20 +25.00  ;LI-0001466;150;3;U04;200101
2035;1702;LENTE INTRAO PANOPTIX TR TFNT20 +25.50  ;LI-0001467;150;3;U04;200101
2036;1703;LENTE INTRAO PANOPTIX TR TFNT20 +26.00  ;LI-0001468;150;3;U04;200101
2037;1704;LENTE INTRAO PANOPTIX TR TFNT20 +26.50  ;LI-0001469;150;3;U04;200101
2038;1705;LENTE INTRAO PANOPTIX TR TFNT20 +27.00  ;LI-0001470;150;3;U04;200101
2039;1706;LENTE INTRAO PANOPTIX TR TFNT20 +27.50  ;LI-0001471;150;3;U04;200101
2040;1707;LENTE INTRAO PANOPTIX TR TFNT20 +28.00  ;LI-0001472;150;3;U04;200101
2041;1708;LENTE INTRAO PANOPTIX TR TFNT20 +28.50  ;LI-0001473;150;3;U04;200101
2042;1709;LENTE INTRAO PANOPTIX TR TFNT20 +29.00  ;LI-0001474;150;3;U04;200101
2043;1710;LENTE INTRAO PANOPTIX TR TFNT20 +29.50  ;LI-0001475;150;3;U04;200101
2044;1711;LENTE INTRAO PANOPTIX TR TFNT20 +30.00  ;LI-0001476;150;3;U04;200101
2045;1712;LENTE INTRAO PANOPTIX TR TFNT30 +6.00   ;LI-0001477;150;3;U04;200101
2046;1713;LENTE INTRAO PANOPTIX TR TFNT30 +6.50   ;LI-0001478;150;3;U04;200101
2047;1714;LENTE INTRAO PANOPTIX TR TFNT30 +7.00   ;LI-0001479;150;3;U04;200101
2048;1715;LENTE INTRAO PANOPTIX TR TFNT30 +7.50   ;LI-0001480;150;3;U04;200101
2049;1716;LENTE INTRAO PANOPTIX TR TFNT30 +8.00   ;LI-0001481;150;3;U04;200101
2050;1717;LENTE INTRAO PANOPTIX TR TFNT30 +8.50   ;LI-0001482;150;3;U04;200101
2051;1718;LENTE INTRAO PANOPTIX TR TFNT30 +9.00   ;LI-0001483;150;3;U04;200101
2052;1719;LENTE INTRAO PANOPTIX TR TFNT30 +9.50   ;LI-0001484;150;3;U04;200101
2053;1720;LENTE INTRAO PANOPTIX TR TFNT30 +10.00  ;LI-0001485;150;3;U04;200101
2054;1721;LENTE INTRAO PANOPTIX TR TFNT30 +10.50  ;LI-0001486;150;3;U04;200101
2055;1722;LENTE INTRAO PANOPTIX TR TFNT30 +11.00  ;LI-0001487;150;3;U04;200101
2056;1723;LENTE INTRAO PANOPTIX TR TFNT30 +11.50  ;LI-0001488;150;3;U04;200101
2057;1724;LENTE INTRAO PANOPTIX TR TFNT30 +12.00  ;LI-0001489;150;3;U04;200101
2058;1725;LENTE INTRAO PANOPTIX TR TFNT30 +12.50  ;LI-0001490;150;3;U04;200101
2059;1726;LENTE INTRAO PANOPTIX TR TFNT30 +13.00  ;LI-0001491;150;3;U04;200101
2060;1727;LENTE INTRAO PANOPTIX TR TFNT30 +13.50  ;LI-0001492;150;3;U04;200101
2061;1728;LENTE INTRAO PANOPTIX TR TFNT30 +14.00  ;LI-0001493;150;3;U04;200101
2062;1729;LENTE INTRAO PANOPTIX TR TFNT30 +14.50  ;LI-0001494;150;3;U04;200101
2063;1730;LENTE INTRAO PANOPTIX TR TFNT30 +15.00  ;LI-0001495;150;3;U04;200101
2064;1731;LENTE INTRAO PANOPTIX TR TFNT30 +15.50  ;LI-0001496;150;3;U04;200101
2065;1732;LENTE INTRAO PANOPTIX TR TFNT30 +16.00  ;LI-0001497;150;3;U04;200101
2066;1733;LENTE INTRAO PANOPTIX TR TFNT30 +16.50  ;LI-0001498;150;3;U04;200101
2067;1734;LENTE INTRAO PANOPTIX TR TFNT30 +17.00  ;LI-0001499;150;3;U04;200101
2068;1735;LENTE INTRAO PANOPTIX TR TFNT30 +17.50  ;LI-0001500;150;3;U04;200101
2069;1736;LENTE INTRAO PANOPTIX TR TFNT30 +18.00  ;LI-0001501;150;3;U04;200101
2070;1737;LENTE INTRAO PANOPTIX TR TFNT30 +18.50  ;LI-0001502;150;3;U04;200101
2071;1738;LENTE INTRAO PANOPTIX TR TFNT30 +19.00  ;LI-0001503;150;3;U04;200101
2072;1739;LENTE INTRAO PANOPTIX TR TFNT30 +19.50  ;LI-0001504;150;3;U04;200101
2073;1740;LENTE INTRAO PANOPTIX TR TFNT30 +20.00  ;LI-0001505;150;3;U04;200101
2074;1741;LENTE INTRAO PANOPTIX TR TFNT30 +20.50  ;LI-0001506;150;3;U04;200101
2075;1742;LENTE INTRAO PANOPTIX TR TFNT30 +21.00  ;LI-0001507;150;3;U04;200101
2076;1743;LENTE INTRAO PANOPTIX TR TFNT30 +21.50  ;LI-0001508;150;3;U04;200101
2077;1744;LENTE INTRAO PANOPTIX TR TFNT30 +22.00  ;LI-0001509;150;3;U04;200101
2078;1745;LENTE INTRAO PANOPTIX TR TFNT30 +22.50  ;LI-0001510;150;3;U04;200101
2079;1746;LENTE INTRAO PANOPTIX TR TFNT30 +23.00  ;LI-0001511;150;3;U04;200101
2080;1747;LENTE INTRAO PANOPTIX TR TFNT30 +23.50  ;LI-0001512;150;3;U04;200101
2081;1748;LENTE INTRAO PANOPTIX TR TFNT30 +24.00  ;LI-0001513;150;3;U04;200101
2082;1749;LENTE INTRAO PANOPTIX TR TFNT30 +24.50  ;LI-0001514;150;3;U04;200101
2083;1750;LENTE INTRAO PANOPTIX TR TFNT30 +25.00  ;LI-0001515;150;3;U04;200101
2084;1751;LENTE INTRAO PANOPTIX TR TFNT30 +25.50  ;LI-0001516;150;3;U04;200101
2085;1752;LENTE INTRAO PANOPTIX TR TFNT30 +26.00  ;LI-0001517;150;3;U04;200101
2086;1753;LENTE INTRAO PANOPTIX TR TFNT30 +26.50  ;LI-0001518;150;3;U04;200101
2087;1754;LENTE INTRAO PANOPTIX TR TFNT30 +27.00  ;LI-0001519;150;3;U04;200101
2088;1755;LENTE INTRAO PANOPTIX TR TFNT30 +27.50  ;LI-0001520;150;3;U04;200101
2089;1756;LENTE INTRAO PANOPTIX TR TFNT30 +28.00  ;LI-0001521;150;3;U04;200101
2090;1757;LENTE INTRAO PANOPTIX TR TFNT30 +28.50  ;LI-0001522;150;3;U04;200101
2091;1758;LENTE INTRAO PANOPTIX TR TFNT30 +29.00  ;LI-0001523;150;3;U04;200101
2092;1759;LENTE INTRAO PANOPTIX TR TFNT30 +29.50  ;LI-0001524;150;3;U04;200101
2093;1760;LENTE INTRAO PANOPTIX TR TFNT30 +30.00  ;LI-0001525;150;3;U04;200101
2094;1761;LENTE INTRAO PANOPTIX TR TFNT40 +6.00   ;LI-0001526;150;3;U04;200101
2095;1762;LENTE INTRAO PANOPTIX TR TFNT40 +6.50   ;LI-0001527;150;3;U04;200101
2096;1763;LENTE INTRAO PANOPTIX TR TFNT40 +7.00   ;LI-0001528;150;3;U04;200101
2097;1764;LENTE INTRAO PANOPTIX TR TFNT40 +7.50   ;LI-0001529;150;3;U04;200101
2098;1765;LENTE INTRAO PANOPTIX TR TFNT40 +8.00   ;LI-0001530;150;3;U04;200101
2099;1766;LENTE INTRAO PANOPTIX TR TFNT40 +8.50   ;LI-0001531;150;3;U04;200101
2100;1767;LENTE INTRAO PANOPTIX TR TFNT40 +9.00   ;LI-0001532;150;3;U04;200101
2101;1768;LENTE INTRAO PANOPTIX TR TFNT40 +9.50   ;LI-0001533;150;3;U04;200101
2102;1769;LENTE INTRAO PANOPTIX TR TFNT40 +10.00  ;LI-0001534;150;3;U04;200101
2103;1770;LENTE INTRAO PANOPTIX TR TFNT40 +10.50  ;LI-0001535;150;3;U04;200101
2104;1771;LENTE INTRAO PANOPTIX TR TFNT40 +11.00  ;LI-0001536;150;3;U04;200101
2105;1772;LENTE INTRAO PANOPTIX TR TFNT40 +11.50  ;LI-0001537;150;3;U04;200101
2106;1773;LENTE INTRAO PANOPTIX TR TFNT40 +12.00  ;LI-0001538;150;3;U04;200101
2107;1774;LENTE INTRAO PANOPTIX TR TFNT40 +12.50  ;LI-0001539;150;3;U04;200101
2108;1775;LENTE INTRAO PANOPTIX TR TFNT40 +13.00  ;LI-0001540;150;3;U04;200101
2109;1776;LENTE INTRAO PANOPTIX TR TFNT40 +13.50  ;LI-0001541;150;3;U04;200101
2110;1777;LENTE INTRAO PANOPTIX TR TFNT40 +14.00  ;LI-0001542;150;3;U04;200101
2111;1778;LENTE INTRAO PANOPTIX TR TFNT40 +14.50  ;LI-0001543;150;3;U04;200101
2112;1779;LENTE INTRAO PANOPTIX TR TFNT40 +15.00  ;LI-0001544;150;3;U04;200101
2113;1780;LENTE INTRAO PANOPTIX TR TFNT40 +15.50  ;LI-0001545;150;3;U04;200101
2114;1781;LENTE INTRAO PANOPTIX TR TFNT40 +16.00  ;LI-0001546;150;3;U04;200101
2115;1782;LENTE INTRAO PANOPTIX TR TFNT40 +16.50  ;LI-0001547;150;3;U04;200101
2116;1783;LENTE INTRAO PANOPTIX TR TFNT40 +17.00  ;LI-0001548;150;3;U04;200101
2117;1784;LENTE INTRAO PANOPTIX TR TFNT40 +17.50  ;LI-0001549;150;3;U04;200101
2118;1785;LENTE INTRAO PANOPTIX TR TFNT40 +18.00  ;LI-0001550;150;3;U04;200101
2119;1786;LENTE INTRAO PANOPTIX TR TFNT40 +18.50  ;LI-0001551;150;3;U04;200101
2120;1787;LENTE INTRAO PANOPTIX TR TFNT40 +19.00  ;LI-0001552;150;3;U04;200101
2121;1788;LENTE INTRAO PANOPTIX TR TFNT40 +19.50  ;LI-0001553;150;3;U04;200101
2122;1789;LENTE INTRAO PANOPTIX TR TFNT40 +20.00  ;LI-0001554;150;3;U04;200101
2123;1790;LENTE INTRAO PANOPTIX TR TFNT40 +20.50  ;LI-0001555;150;3;U04;200101
2124;1791;LENTE INTRAO PANOPTIX TR TFNT40 +21.00  ;LI-0001556;150;3;U04;200101
2125;1792;LENTE INTRAO PANOPTIX TR TFNT40 +21.50  ;LI-0001557;150;3;U04;200101
2126;1793;LENTE INTRAO PANOPTIX TR TFNT40 +22.00  ;LI-0001558;150;3;U04;200101
2127;1794;LENTE INTRAO PANOPTIX TR TFNT40 +22.50  ;LI-0001559;150;3;U04;200101
2128;1795;LENTE INTRAO PANOPTIX TR TFNT40 +23.00  ;LI-0001560;150;3;U04;200101
2129;1796;LENTE INTRAO PANOPTIX TR TFNT40 +23.50  ;LI-0001561;150;3;U04;200101
2130;1797;LENTE INTRAO PANOPTIX TR TFNT40 +24.00  ;LI-0001562;150;3;U04;200101
2131;1798;LENTE INTRAO PANOPTIX TR TFNT40 +24.50  ;LI-0001563;150;3;U04;200101
2132;1799;LENTE INTRAO PANOPTIX TR TFNT40 +25.00  ;LI-0001564;150;3;U04;200101
2133;1800;LENTE INTRAO PANOPTIX TR TFNT40 +25.50  ;LI-0001565;150;3;U04;200101
2134;1801;LENTE INTRAO PANOPTIX TR TFNT40 +26.00  ;LI-0001566;150;3;U04;200101
2135;1802;LENTE INTRAO PANOPTIX TR TFNT40 +26.50  ;LI-0001567;150;3;U04;200101
2136;1803;LENTE INTRAO PANOPTIX TR TFNT40 +27.00  ;LI-0001568;150;3;U04;200101
2137;1804;LENTE INTRAO PANOPTIX TR TFNT40 +27.50  ;LI-0001569;150;3;U04;200101
2138;1805;LENTE INTRAO PANOPTIX TR TFNT40 +28.00  ;LI-0001570;150;3;U04;200101
2139;1806;LENTE INTRAO PANOPTIX TR TFNT40 +28.50  ;LI-0001571;150;3;U04;200101
2140;1807;LENTE INTRAO PANOPTIX TR TFNT40 +29.00  ;LI-0001572;150;3;U04;200101
2141;1808;LENTE INTRAO PANOPTIX TR TFNT40 +29.50  ;LI-0001573;150;3;U04;200101
2142;1809;LENTE INTRAO PANOPTIX TR TFNT40 +30.00  ;LI-0001574;150;3;U04;200101
2143;1810;LENTE INTRAO PANOPTIX TR TFNT50 +6.00   ;LI-0001575;150;3;U04;200101
2144;1811;LENTE INTRAO PANOPTIX TR TFNT50 +6.50   ;LI-0001576;150;3;U04;200101
2145;1812;LENTE INTRAO PANOPTIX TR TFNT50 +7.00   ;LI-0001577;150;3;U04;200101
2146;1813;LENTE INTRAO PANOPTIX TR TFNT50 +7.50   ;LI-0001578;150;3;U04;200101
2147;1814;LENTE INTRAO PANOPTIX TR TFNT50 +8.00   ;LI-0001579;150;3;U04;200101
2148;1815;LENTE INTRAO PANOPTIX TR TFNT50 +8.50   ;LI-0001580;150;3;U04;200101
2149;1816;LENTE INTRAO PANOPTIX TR TFNT50 +9.00   ;LI-0001581;150;3;U04;200101
2150;1817;LENTE INTRAO PANOPTIX TR TFNT50 +9.50   ;LI-0001582;150;3;U04;200101
2151;1818;LENTE INTRAO PANOPTIX TR TFNT50 +10.00  ;LI-0001583;150;3;U04;200101
2152;1819;LENTE INTRAO PANOPTIX TR TFNT50 +10.50  ;LI-0001584;150;3;U04;200101
2153;1820;LENTE INTRAO PANOPTIX TR TFNT50 +11.00  ;LI-0001585;150;3;U04;200101
2154;1821;LENTE INTRAO PANOPTIX TR TFNT50 +11.50  ;LI-0001586;150;3;U04;200101
2155;1822;LENTE INTRAO PANOPTIX TR TFNT50 +12.00  ;LI-0001587;150;3;U04;200101
2156;1823;LENTE INTRAO PANOPTIX TR TFNT50 +12.50  ;LI-0001588;150;3;U04;200101
2157;1824;LENTE INTRAO PANOPTIX TR TFNT50 +13.00  ;LI-0001589;150;3;U04;200101
2158;1825;LENTE INTRAO PANOPTIX TR TFNT50 +13.50  ;LI-0001590;150;3;U04;200101
2159;1826;LENTE INTRAO PANOPTIX TR TFNT50 +14.00  ;LI-0001591;150;3;U04;200101
2160;1827;LENTE INTRAO PANOPTIX TR TFNT50 +14.50  ;LI-0001592;150;3;U04;200101
2161;1828;LENTE INTRAO PANOPTIX TR TFNT50 +15.00  ;LI-0001593;150;3;U04;200101
2162;1829;LENTE INTRAO PANOPTIX TR TFNT50 +15.50  ;LI-0001594;150;3;U04;200101
2163;1830;LENTE INTRAO PANOPTIX TR TFNT50 +16.00  ;LI-0001595;150;3;U04;200101
2164;1831;LENTE INTRAO PANOPTIX TR TFNT50 +16.50  ;LI-0001596;150;3;U04;200101
2165;1832;LENTE INTRAO PANOPTIX TR TFNT50 +17.00  ;LI-0001597;150;3;U04;200101
2166;1833;LENTE INTRAO PANOPTIX TR TFNT50 +17.50  ;LI-0001598;150;3;U04;200101
2167;1834;LENTE INTRAO PANOPTIX TR TFNT50 +18.00  ;LI-0001599;150;3;U04;200101
2168;1835;LENTE INTRAO PANOPTIX TR TFNT50 +18.50  ;LI-0001600;150;3;U04;200101
