cod_insumo;nombre_insumo;id_usuario_crea;fecha_crea;id_usuario_mod;fecha_mod;id_tipo_insumo;id_tipo_insumo_p;cod_und_negocios;cod_centro_costos;cod_insumo_siesa
5551;LENTES DE CONTACTO 1 DAY TORIC -5.00;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5552;LENTES DE CONTACTO 1 DAY TORIC -5.25;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5553;LENTES DE CONTACTO 1 DAY TORIC -5.50;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5554;LENTES DE CONTACTO 1 DAY TORIC -5.75;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5555;LENTES DE CONTACTO 1 DAY TORIC -6.00;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5556;LENTES DE CONTACTO 1 DAY TORIC -6.50;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5557;LENTES DE CONTACTO 1 DAY TORIC -7.00;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5558;LENTES DE CONTACTO 1 DAY TORIC -7.50;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5559;LENTES DE CONTACTO 1 DAY TORIC -8.00;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5560;LENTES DE CONTACTO 1 DAY TORIC -8.50;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5561;LENTES DE CONTACTO 1 DAY TORIC -9.00;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5562;LENTES DE CONTACTO 1 DAY TORIC -9.50;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5563;LENTES DE CONTACTO 1 DAY TORIC -10.00;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5564;LENTES DE CONTACTO 1 DAY TORIC -10.50;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5565;LENTES DE CONTACTO 1 DAY TORIC -11.00;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5566;LENTES DE CONTACTO 1 DAY TORIC -11.50;1;2019-04-30 12:09:27;;;0;4;U04;200101;
5567;LENTES DE CONTACTO 1 DAY TORIC -12.00;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5568;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5569;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5570;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5571;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5572;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5573;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5574;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5575;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5576;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5577;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +9;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5578;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +9;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5579;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +9;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5580;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +9;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5581;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +8;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5582;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +8;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5583;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +8;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5584;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +8;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5585;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +7;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5586;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +7;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5587;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +7;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5588;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +7;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5589;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +6;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5590;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +6;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5591;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +6;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5592;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +6;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5593;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +5;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5594;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +5;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5595;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +5;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5596;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +5;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5597;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +4;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5598;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +4;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5599;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +4;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5600;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +4;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5601;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +3;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5602;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +3;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5603;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +3;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5604;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +3;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5605;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +2;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5606;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +2;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5607;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +2;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5608;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +2;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5609;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5610;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5611;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5612;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5613;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +0;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5614;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +0;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5615;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +0;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5616;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 +0;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5617;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -0;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5618;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -0;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5619;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -0;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5620;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5621;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5622;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5623;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5624;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -2;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5625;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -2;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5626;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -2;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5627;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -2;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5628;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -3;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5629;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -3;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5630;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -3;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5631;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -3;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5632;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -4;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5633;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -4;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5634;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -4;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5635;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -4;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5636;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -5;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5637;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -5;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5638;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -5;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5639;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -5;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5640;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -6;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5641;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -6;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5642;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -6;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5643;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -6;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5644;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -7;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5645;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -7;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5646;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -7;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5647;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -7;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5648;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -8;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5649;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -8;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5650;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -8;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5651;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -8;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5652;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -9;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5653;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -9;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5654;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -9;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5655;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -9;1;2019-04-30 12:09:28;;;0;4;U04;200101;
5656;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5657;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5658;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5659;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5660;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5661;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5662;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5663;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5664;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5665;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5666;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5667;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5668;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5669;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5670;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5671;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5672;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5673;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5674;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5675;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5676;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5677;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5678;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5679;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5680;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5681;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5682;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5683;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5684;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5685;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5686;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5687;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5688;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5689;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5690;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5691;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5692;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5693;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5694;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5695;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5696;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 3 -2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5697;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +6;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5698;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +5;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5699;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +5;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5700;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +5;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5701;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +5;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5702;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +4;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5703;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +4;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5704;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +4;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5705;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +4;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5706;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +3;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5707;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +3;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5708;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +3;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5709;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +3;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5710;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5711;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5712;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5713;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5714;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5715;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5716;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5717;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5718;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +0;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5719;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +0;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5720;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +0;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5721;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 +0;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5722;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -0;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5723;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -0;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5724;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -0;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5725;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5726;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5727;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5728;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -1;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5729;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5730;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5731;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5732;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -2;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5733;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -3;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5734;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -3;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5735;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -3;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5736;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -3;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5737;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -4;1;2019-04-30 12:09:29;;;0;4;U04;200101;
5738;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -4;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5739;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -4;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5740;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -4;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5741;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -5;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5742;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -5;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5743;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -5;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5744;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -5;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5745;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -6;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5746;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -6;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5747;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -6;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5748;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -6;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5749;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -7;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5750;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -7;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5751;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -7;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5752;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -7;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5753;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -8;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5754;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -8;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5755;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -8;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5756;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -8;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5757;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -9;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5758;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -9;1;2019-04-30 12:09:30;;;0;4;U04;200101;
5759;LENTES DE CONTACTO SEESOFT DESECHABLES CAJA X 6 -9;1;2019-04-30 12:09:30;;;0;4;U04;200101;
